241:	5.566220215608E-02
242:	5.577081894198E-02
243:	5.587585381630E-02
244:	5.597771633698E-02
245:	5.607682252960E-02
246:	5.617360756912E-02
247:	5.626845986191E-02
248:	5.636173396846E-02
249:	5.645377114587E-02
250:	5.654488074266E-02
251:	5.663533077875E-02
252:	5.672533704416E-02
253:	5.681506439411E-02
254:	5.690464566809E-02
255:	5.699415400014E-02
256:	5.708358527290E-02
257:	5.717289662825E-02
258:	5.726204435433E-02
259:	5.735097802810E-02
260:	5.743965810526E-02
261:	5.752803957297E-02
262:	5.761610448479E-02
263:	5.770383142011E-02
264:	5.779120159891E-02
265:	5.787821135372E-02
266:	5.796484969714E-02
267:	5.805110462068E-02
268:	5.813696665355E-02
269:	5.822242455697E-02
270:	5.830746221082E-02
271:	5.839207215150E-02
272:	5.847624085908E-02
273:	5.855996037157E-02
274:	5.864322726874E-02
275:	5.872603819186E-02
276:	5.880840885766E-02
277:	5.889037464828E-02
278:	5.897206754262E-02
279:	5.905353850182E-02
280:	5.913482263344E-02
281:	5.921603633423E-02
282:	5.929717907987E-02
283:	5.937807909757E-02
284:	5.945858052981E-02
285:	5.953853493861E-02
286:	5.961780788527E-02
287:	5.969636150676E-02
288:	5.977422998264E-02
289:	5.985145168453E-02
290:	5.992803183831E-02
291:	6.000395091391E-02
292:	6.007923064365E-02
293:	6.015389805897E-02
294:	6.022797676008E-02
295:	6.030151516504E-02
296:	6.037444340729E-02
297:	6.044672216569E-02
298:	6.051827113776E-02
299:	6.058904983341E-02
300:	6.065900402890E-02
301:	6.072810495791E-02
302:	6.079631889982E-02
303:	6.086361653154E-02
304:	6.092996279447E-02
305:	6.099531846575E-02
306:	6.105961551959E-02
307:	6.112280177425E-02
308:	6.118474692081E-02
309:	6.124539050941E-02
310:	6.130452980848E-02
311:	6.136209656366E-02
312:	6.141785253502E-02
313:	6.147170199124E-02
314:	6.152344804374E-02
315:	6.157296937201E-02
316:	6.162016372635E-02
317:	6.166491507914E-02
318:	6.170722738575E-02
319:	6.174702233610E-02
320:	6.178438141579E-02
321:	6.181928520992E-02
322:	6.185183280914E-02
323:	6.188206459925E-02
324:	6.191005943506E-02
325:	6.193589787821E-02
326:	6.195962677359E-02
327:	6.198135555791E-02
328:	6.200109716399E-02
329:	6.201897030906E-02
330:	6.203499955523E-02
331:	6.204925532859E-02
332:	6.206183074205E-02
333:	6.207273239235E-02
334:	6.208207690279E-02
335:	6.208989240663E-02
336:	6.209623793841E-02
337:	6.210120945753E-02
338:	6.210482974576E-02
339:	6.210720731133E-02
340:	6.210846640500E-02
341:	6.210939276178E-02
342:	6.211011457925E-02
343:	6.211007435414E-02
344:	6.210920377018E-02
345:	6.210754743815E-02
346:	6.210513925122E-02
347:	6.210201742503E-02
348:	6.209826050266E-02
349:	6.209392896723E-02
350:	6.208906903910E-02
351:	6.208375746389E-02
352:	6.207805375621E-02
353:	6.207201465031E-02
354:	6.206570223350E-02
355:	6.205917480206E-02
356:	6.205248994687E-02
357:	6.204570047094E-02
358:	6.203885657950E-02
359:	6.203200416841E-02
360:	6.202518184777E-02
361:	6.201841986110E-02
362:	6.201174072782E-02
363:	6.200516056335E-02
364:	6.199869073472E-02
365:	6.199234225149E-02
366:	6.198612533410E-02
367:	6.198004540962E-02
368:	6.197410590999E-02
369:	6.196829978133E-02
370:	6.196261721279E-02
371:	6.195704602386E-02
372:	6.195157605974E-02
373:	6.194620034166E-02
374:	6.194091313720E-02
375:	6.193570821990E-02
376:	6.193057640899E-02
377:	6.192550507500E-02
378:	6.192048070495E-02
379:	6.191549387471E-02
380:	6.191054267740E-02
381:	6.190563082066E-02
382:	6.190075724160E-02
383:	6.189590701917E-02
384:	6.189105483512E-02
385:	6.188617392721E-02
386:	6.188123852897E-02
387:	6.187622604264E-02
388:	6.187112199419E-02
389:	6.186592364769E-02
390:	6.186063647596E-02
391:	6.185527168200E-02
392:	6.184984525044E-02
393:	6.184437812433E-02
394:	6.183889645314E-02
395:	6.183343226995E-02
396:	6.182802386452E-02
397:	6.182271635117E-02
398:	6.181756179115E-02
399:	6.181261939472E-02
400:	6.180795517994E-02
401:	6.180364175297E-02
402:	6.179998157258E-02
403:	6.179727447967E-02
404:	6.179529073457E-02
405:	6.179405054154E-02
406:	6.179362177657E-02
407:	6.179423261446E-02
408:	6.179635972892E-02
409:	6.179976811026E-02
410:	6.180443627620E-02
411:	6.181039819962E-02
412:	6.181770182070E-02
413:	6.182639761477E-02
414:	6.183653479014E-02
415:	6.184815974911E-02
416:	6.186131443439E-02
417:	6.187603591760E-02
418:	6.189235787367E-02
419:	6.191034929035E-02
420:	6.193029035598E-02
421:	6.195207684833E-02
422:	6.197565878413E-02
423:	6.200101337040E-02
424:	6.202812329488E-02
425:	6.205697206254E-02
426:	6.208754299190E-02
427:	6.211981965658E-02
428:	6.215378627729E-02
429:	6.218942816799E-02
430:	6.222673195504E-02
431:	6.226568601950E-02
432:	6.230628147399E-02
433:	6.234851645069E-02
434:	6.239243228041E-02
435:	6.243824210193E-02
436:	6.248581703200E-02
437:	6.253508060202E-02
438:	6.258599139937E-02
439:	6.263851540720E-02
440:	6.269262042129E-02
441:	6.274827513467E-02
442:	6.280545014936E-02
443:	6.286412057701E-02
444:	6.292427104559E-02
445:	6.298590664991E-02
446:	6.304909980604E-02
447:	6.311391492167E-02
448:	6.318026509213E-02
449:	6.324812989704E-02
450:	6.331752200045E-02
451:	6.338848071224E-02
452:	6.346107143856E-02
453:	6.353539923623E-02
454:	6.361154839979E-02
455:	6.368953689560E-02
456:	6.376943613457E-02
457:	6.385133089465E-02
458:	6.393526635234E-02
459:	6.402128743241E-02
460:	6.410940586549E-02
461:	6.419953834156E-02
462:	6.429161633478E-02
463:	6.438557324561E-02
464:	6.448133912625E-02
465:	6.457883847188E-02
466:	6.467799169181E-02
467:	6.477871788472E-02
468:	6.488093390655E-02
469:	6.498455482656E-02
470:	6.508949855750E-02
471:	6.519567703706E-02
472:	6.530300902022E-02
473:	6.541139722499E-02
474:	6.552071783409E-02
475:	6.563083493439E-02
476:	6.574160555125E-02
477:	6.585288525786E-02
478:	6.596453860833E-02
479:	6.607644839514E-02
480:	6.618850592162E-02
481:	6.630061815791E-02
482:	6.641270236628E-02
483:	6.652467692614E-02
484:	6.663646739722E-02
485:	6.674799989958E-02
486:	6.685919212904E-02
487:	6.696995891907E-02
488:	6.708021006718E-02
489:	6.718984067737E-02
490:	6.729873596182E-02
491:	6.740677418999E-02
492:	6.751382691575E-02
493:	6.761975429177E-02
494:	6.772441639465E-02
495:	6.782767706965E-02
496:	6.792940945335E-02
497:	6.802949189466E-02
498:	6.812781897795E-02
499:	6.822430489727E-02
500:	6.831888549006E-02
501:	6.841151835206E-02
502:	6.850217492650E-02
503:	6.859084796873E-02
504:	6.867754644943E-02
505:	6.876229225657E-02
506:	6.884512082927E-02
507:	6.892606676585E-02
508:	6.900517188660E-02
509:	6.908248222319E-02
510:	6.915804616895E-02
511:	6.923191383443E-02
512:	6.930414115507E-02
513:	6.937477790007E-02
514:	6.944387728012E-02
515:	6.951149469217E-02
516:	6.957768647035E-02
517:	6.964250946283E-02
518:	6.970602114794E-02
519:	6.976828066542E-02
520:	6.982934301294E-02
521:	6.988926274934E-02
522:	6.994809468615E-02
523:	7.000589254311E-02
524:	7.006270880829E-02
525:	7.011859439227E-02
526:	7.017359885728E-02
527:	7.022777064085E-02
528:	7.028115555067E-02
529:	7.033379741989E-02
530:	7.038573997656E-02
531:	7.043702651447E-02
532:	7.048770012880E-02
533:	7.053780371716E-02
534:	7.058738032314E-02
535:	7.063647321845E-02
536:	7.068512645530E-02
537:	7.073338446133E-02
538:	7.078129134302E-02
539:	7.082889154393E-02
540:	7.087622984137E-02
541:	7.092335036974E-02
542:	7.097029625190E-02
543:	7.101710926265E-02
544:	7.106383012195E-02
545:	7.111049853675E-02
546:	7.115715351428E-02
547:	7.120383317391E-02
548:	7.125057473292E-02
549:	7.129741397655E-02
550:	7.134438507590E-02
551:	7.139152023698E-02
552:	7.143884961305E-02
553:	7.148640074424E-02
554:	7.153419838354E-02
555:	7.158226416399E-02
556:	7.163061693786E-02
557:	7.167927213972E-02
558:	7.172824134873E-02
559:	7.177753338962E-02
560:	7.182715540910E-02
561:	7.187711452358E-02
562:	7.192742719876E-02
563:	7.197809147068E-02
564:	7.202911650638E-02
565:	7.208052637736E-02
566:	7.213231738648E-02
567:	7.218452757497E-02
568:	7.223715812745E-02
569:	7.229024207653E-02
570:	7.234380545442E-02
571:	7.239786771702E-02
572:	7.245246046852E-02
573:	7.250762608878E-02
574:	7.256338776636E-02
575:	7.261978015876E-02
576:	7.267684050057E-02
577:	7.273460803763E-02
578:	7.279312509665E-02
579:	7.285243799095E-02
580:	7.291259914760E-02
581:	7.297366913838E-02
582:	7.303572045198E-02
583:	7.309884040022E-02
584:	7.316313871040E-02
585:	7.322875470165E-02
586:	7.329583705486E-02
587:	7.336457258493E-02
588:	7.343514003096E-02
589:	7.350765930025E-02
590:	7.358222082533E-02
591:	7.365870125521E-02
592:	7.373730538019E-02
593:	7.381812172199E-02
594:	7.390106785758E-02
595:	7.398659160310E-02
596:	7.407390554549E-02
597:	7.416235457549E-02
598:	7.425190837166E-02
599:	7.434256440567E-02
600:	7.443432554073E-02
601:	7.452719532126E-02
602:	7.462117668708E-02
603:	7.471627144417E-02
604:	7.481248032973E-02
605:	7.490980303070E-02
606:	7.500823846866E-02
607:	7.510778488924E-02
608:	7.520844010992E-02
609:	7.531020151735E-02
610:	7.541306617133E-02
611:	7.551703065178E-02
612:	7.562209100655E-02
613:	7.572824247727E-02
614:	7.583547935146E-02
615:	7.594379464577E-02
616:	7.605317994381E-02
617:	7.616362511053E-02
618:	7.627511817488E-02
619:	7.638764511884E-02
620:	7.650118983564E-02
621:	7.661573401586E-02
622:	7.673125719986E-02
623:	7.684773677780E-02
624:	7.696514815087E-02
625:	7.708346485439E-02
626:	7.720265882839E-02
627:	7.732270065040E-02
628:	7.744355988656E-02
629:	7.756520538754E-02
630:	7.768760565938E-02
631:	7.781072915109E-02
632:	7.793454457173E-02
633:	7.805902110112E-02
634:	7.818412860125E-02
635:	7.830983772084E-02
636:	7.843612000264E-02
637:	7.856294791444E-02
638:	7.869029490883E-02
639:	7.881813541884E-02
640:	7.894644479289E-02
641:	7.907519896970E-02
642:	7.920437403396E-02
643:	7.933394596310E-02
644:	7.946389075619E-02
645:	7.959418448457E-02
646:	7.972480303515E-02
647:	7.985572176178E-02
648:	7.998691545249E-02
649:	8.011835845731E-02
650:	8.025002476049E-02
651:	8.038188788556E-02
652:	8.051392073429E-02
653:	8.064609539544E-02
654:	8.077838306290E-02
655:	8.091075372956E-02
656:	8.104317757399E-02
657:	8.117563200449E-02
658:	8.130806375172E-02
659:	8.144042853730E-02
660:	8.157268246081E-02
661:	8.170478690685E-02
662:	8.183670628460E-02
663:	8.196840791176E-02
664:	8.209986167396E-02
665:	8.223104023175E-02
666:	8.236191996334E-02
667:	8.249248251116E-02
668:	8.262271658899E-02
669:	8.275261961932E-02
670:	8.288219892061E-02
671:	8.301147243471E-02
672:	8.314046905710E-02
673:	8.326922875069E-02
674:	8.339780249379E-02
675:	8.352625234839E-02
676:	8.365465179570E-02
677:	8.378308678349E-02
678:	8.391165777717E-02
679:	8.404048310583E-02
680:	8.416970475634E-02
681:	8.429950040141E-02
682:	8.443010793139E-02
683:	8.456188508151E-02
684:	8.469517566676E-02
685:	8.483006078681E-02
686:	8.496618629293E-02
687:	8.510302386227E-02
688:	8.524010897037E-02
689:	8.537705487323E-02
690:	8.551356077108E-02
691:	8.564939163382E-02
692:	8.578435863121E-02
693:	8.591830540036E-02
694:	8.605109841570E-02
695:	8.618262030551E-02
696:	8.631276507307E-02
697:	8.644143531763E-02
698:	8.656854220652E-02
699:	8.669399982062E-02
700:	8.681772218270E-02
701:	8.693963065664E-02
702:	8.705965262247E-02
703:	8.717772284161E-02
704:	8.729378251329E-02
705:	8.740777837697E-02
706:	8.751966775249E-02
707:	8.762941434143E-02
708:	8.773698466353E-02
709:	8.784235909918E-02
710:	8.794551744288E-02
711:	8.804644471922E-02
712:	8.814513665714E-02
713:	8.824158260269E-02
714:	8.833578475080E-02
715:	8.842774079500E-02
716:	8.851745660159E-02
717:	8.860493713793E-02
718:	8.869019236602E-02
719:	8.877323336972E-02
720:	8.885407420905E-02
721:	8.893273078446E-02
722:	8.900922078548E-02
723:	8.908356361483E-02
724:	8.915578040993E-02
725:	8.922589458813E-02
726:	8.929393246993E-02
727:	8.935992429875E-02
728:	8.942390511922E-02
729:	8.948591583972E-02
730:	8.954600407296E-02
731:	8.960422481136E-02
732:	8.966064147709E-02
733:	8.971532753325E-02
734:	8.976836575462E-02
735:	8.981984863985E-02
736:	8.986987866204E-02
737:	8.991857214981E-02
738:	8.996605940334E-02
739:	9.001248670982E-02
740:	9.005801390205E-02
741:	9.010282430626E-02
742:	9.014711479341E-02
743:	9.019109473129E-02
744:	9.023499946092E-02
745:	9.027908512085E-02
746:	9.032362609886E-02
747:	9.036890518921E-02
748:	9.041524678853E-02
749:	9.046317983658E-02
750:	9.051309609132E-02
751:	9.056533500062E-02
752:	9.061932521777E-02
753:	9.067439736368E-02
754:	9.073017989967E-02
755:	9.078647386836E-02
756:	9.084314788427E-02
757:	9.090009920415E-02
758:	9.095724025372E-02
759:	9.101449345264E-02
760:	9.107178870226E-02
761:	9.112906225706E-02
762:	9.118625608539E-02
763:	9.124331880538E-02
764:	9.130021222478E-02
765:	9.135692406743E-02
766:	9.141343677527E-02
767:	9.146972308660E-02
768:	9.152579743888E-02
769:	9.158163559842E-02
770:	9.163713226825E-02
771:	9.169221926757E-02
772:	9.174684233107E-02
773:	9.180095429207E-02
774:	9.185452176585E-02
775:	9.190753158144E-02
776:	9.195998963196E-02
777:	9.201191363989E-02
778:	9.206333132861E-02
779:	9.211420509710E-02
780:	9.216443609026E-02
781:	9.221390854937E-02
782:	9.226251389359E-02
783:	9.231016212159E-02
784:	9.235677553226E-02
785:	9.240227906612E-02
786:	9.244660595167E-02
787:	9.248968826325E-02
788:	9.253146360790E-02
789:	9.257187543694E-02
790:	9.261086679173E-02
791:	9.264838450881E-02
792:	9.268437808664E-02
793:	9.271879758374E-02
794:	9.275159682315E-02
795:	9.278273129554E-02
796:	9.281216123893E-02
797:	9.283985233003E-02
798:	9.286577811773E-02
799:	9.288992452627E-02
800:	9.291230004022E-02
801:	9.293300502521E-02
802:	9.295198497990E-02
803:	9.296909342728E-02
804:	9.298432972724E-02
805:	9.299771738474E-02
806:	9.300934473544E-02
807:	9.301992524257E-02
808:	9.302909422878E-02
809:	9.303639806364E-02
810:	9.304183659274E-02
811:	9.304542374034E-02
812:	9.304717748827E-02
813:	9.304711863628E-02
814:	9.304527062948E-02
815:	9.304166109605E-02
816:	9.303654566947E-02
817:	9.303023349378E-02
818:	9.302249436746E-02
819:	9.301328602657E-02
820:	9.300260911791E-02
821:	9.299048083115E-02
822:	9.297692853960E-02
823:	9.296198422038E-02
824:	9.294568469087E-02
825:	9.292811152117E-02
826:	9.290955130120E-02
827:	9.288991149995E-02
828:	9.286915847217E-02
829:	9.284728117607E-02
830:	9.282427148285E-02
831:	9.280011978399E-02
832:	9.277481436950E-02
833:	9.274834501992E-02
834:	9.272073358155E-02
835:	9.269207794640E-02
836:	9.266226309238E-02
837:	9.263121740560E-02
838:	9.259888901550E-02
839:	9.256523319806E-02
840:	9.253020925855E-02
841:	9.249377918075E-02
842:	9.245590696626E-02
843:	9.241655863510E-02
844:	9.237570293195E-02
845:	9.233331224400E-02
846:	9.228936441209E-02
847:	9.224384676629E-02
848:	9.219675405640E-02
849:	9.214809111595E-02
850:	9.209787427939E-02
851:	9.204612911113E-02
852:	9.199289023881E-02
853:	9.193820114098E-02
854:	9.188211445816E-02
855:	9.182469267938E-02
856:	9.176600879403E-02
857:	9.170614672017E-02
858:	9.164520155345E-02
859:	9.158327943216E-02
860:	9.152049735185E-02
861:	9.145698351411E-02
862:	9.139288137445E-02
863:	9.132838178665E-02
864:	9.126366051328E-02
865:	9.119878974516E-02
866:	9.113386141362E-02
867:	9.106896138521E-02
868:	9.100416535256E-02
869:	9.093953913563E-02
870:	9.087514050195E-02
871:	9.081102177087E-02
872:	9.074723503601E-02
873:	9.068385166086E-02
874:	9.062105916777E-02
875:	9.055884734817E-02
876:	9.049715734821E-02
877:	9.043598968170E-02
878:	9.037535877766E-02
879:	9.031528592455E-02
880:	9.025581745728E-02
881:	9.019698786040E-02
882:	9.013879201351E-02
883:	9.008124146161E-02
884:	9.002436146256E-02
885:	8.996830668574E-02
886:	8.991308173329E-02
887:	8.985860953518E-02
888:	8.980485648953E-02
889:	8.975178259097E-02
890:	8.969935654963E-02
891:	8.964753455203E-02
892:	8.959627563391E-02
893:	8.954554350400E-02
894:	8.949529935480E-02
895:	8.944551263626E-02
896:	8.939615498903E-02
897:	8.934720297573E-02
898:	8.929863939327E-02
899:	8.925044442473E-02
900:	8.920259664432E-02
901:	8.915509792160E-02
902:	8.910791861663E-02
903:	8.906106822869E-02
904:	8.901450240249E-02
905:	8.896820521807E-02
906:	8.892216650193E-02
907:	8.887638283343E-02
908:	8.883085465873E-02
909:	8.878558755254E-02
910:	8.874059956451E-02
911:	8.869589394427E-02
912:	8.865146890057E-02
913:	8.860733060734E-02
914:	8.856350953655E-02
915:	8.852003153553E-02
916:	8.847695780497E-02
917:	8.843434387334E-02
918:	8.839230168010E-02
919:	8.835094492247E-02
920:	8.831031156409E-02
921:	8.827045252067E-02
922:	8.823142834800E-02
923:	8.819330807776E-02
924:	8.815616896021E-02
925:	8.812014611308E-02
926:	8.808537773792E-02
927:	8.805201730078E-02
928:	8.802023694606E-02
929:	8.799028466494E-02
930:	8.796263936366E-02
931:	8.793748638057E-02
932:	8.791561830994E-02
933:	8.789759063191E-02
934:	8.788272831401E-02
935:	8.787069404775E-02
936:	8.786094431020E-02
937:	8.785305964580E-02
938:	8.784685266769E-02
939:	8.784215990980E-02
940:	8.783887318645E-02
941:	8.783691678506E-02
942:	8.783625697326E-02
943:	8.783689926310E-02
944:	8.783884062962E-02
945:	8.784208963203E-02
946:	8.784666885712E-02
947:	8.785257999251E-02
948:	8.785984001641E-02
949:	8.786845607429E-02
950:	8.787844452224E-02
951:	8.788982642595E-02
952:	8.790261483832E-02
953:	8.791681865420E-02
954:	8.793244978161E-02
955:	8.794952084619E-02
956:	8.796804545367E-02
957:	8.798803926663E-02
958:	8.800952388645E-02
959:	8.803251155058E-02
960:	8.805702174430E-02
961:	8.808307646639E-02
962:	8.811069998214E-02
963:	8.813991910192E-02
964:	8.817076567416E-02
965:	8.820327136104E-02
966:	8.823746759375E-02
967:	8.827338907870E-02
968:	8.831107226848E-02
969:	8.835055296087E-02
970:	8.839186059362E-02
971:	8.843502202465E-02
972:	8.848005958059E-02
973:	8.852699110667E-02
974:	8.857582950436E-02
975:	8.862658254535E-02
976:	8.867925541762E-02
977:	8.873384676875E-02
978:	8.879034500922E-02
979:	8.884873388650E-02
980:	8.890899671995E-02
981:	8.897111168190E-02
982:	8.903504202064E-02
983:	8.910074958843E-02
984:	8.916820798226E-02
985:	8.923738709118E-02
986:	8.930824851691E-02
987:	8.938076056529E-02
988:	8.945489649855E-02
989:	8.953063078598E-02
990:	8.960793806409E-02
991:	8.968679295056E-02
992:	8.976717023915E-02
993:	8.984904514119E-02
994:	8.993239363138E-02
995:	9.001719272891E-02
996:	9.010342081371E-02
997:	9.019105784388E-02
998:	9.028008557928E-02
999:	9.037048769869E-02
1000:	9.046224991671E-02
1001:	9.055536000429E-02
1002:	9.064980781893E-02
1003:	9.074558525854E-02
1004:	9.084268624201E-02
1005:	9.094110663382E-02
1006:	9.104084420933E-02
1007:	9.114189857480E-02
1008:	9.124427113080E-02
1009:	9.134796498652E-02
1010:	9.145298490567E-02
1011:	9.155933718656E-02
1012:	9.166702955132E-02
1013:	9.177607094761E-02
1014:	9.188647133583E-02
1015:	9.199824137348E-02
1016:	9.211139207124E-02
1017:	9.222593434800E-02
1018:	9.234187856230E-02
1019:	9.245923396686E-02
1020:	9.257800816583E-02
1021:	9.269820653988E-02
1022:	9.281983171698E-02
1023:	9.294288306728E-02
1024:	9.306735629146E-02
1025:	9.319324308519E-02
1026:	9.332053093345E-02
1027:	9.344920301163E-02
1028:	9.357923822649E-02
1029:	9.371061136262E-02
1030:	9.384329334714E-02
1031:	9.397725158827E-02
1032:	9.411245038763E-02
1033:	9.424885137929E-02
1034:	9.438641399273E-02
1035:	9.452509589974E-02
1036:	9.466485344705E-02
1037:	9.480564204771E-02
1038:	9.494741653918E-02
1039:	9.509013149453E-02
1040:	9.523374149714E-02
1041:	9.537820137527E-02
1042:	9.552346640384E-02
1043:	9.566949247635E-02
1044:	9.581623624692E-02
1045:	9.596365525100E-02
1046:	9.611170799582E-02
1047:	9.626035403570E-02
1048:	9.640955401488E-02
1049:	9.655926970099E-02
1050:	9.670946398441E-02
1051:	9.686010087560E-02
1052:	9.701114546854E-02
1053:	9.716256391130E-02
1054:	9.731432334451E-02
1055:	9.746639185694E-02
1056:	9.761873841090E-02
1057:	9.777133279386E-02
1058:	9.792414554059E-02
1059:	9.807714788874E-02
1060:	9.823031170383E-02
1061:	9.838360944299E-02
1062:	9.853701408613E-02
1063:	9.869049911097E-02
1064:	9.884403843474E-02
1065:	9.899760640765E-02
1066:	9.915117777777E-02
1067:	9.930472772351E-02
1068:	9.945823187682E-02
1069:	9.961166652089E-02
1070:	9.976500875912E-02
